Time,Symbol,Regime,Action,Equity Allocation,Explanation,Portfolio Value
2026-02-15T22:40:29.748151,ITC.NS,High Volatility,AUTO_TRADE,0.2,"ITC.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100267.4
2026-02-15T22:40:34.624903,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",204423.65
2026-02-15T22:40:43.866649,TCS.NS,High Volatility,AUTO_TRADE,0.2,"TCS.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",199990.65
2026-02-15T22:40:47.085007,SBIN.NS,High Volatility,AUTO_TRADE,0.2,"SBIN.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100267.4
2026-02-15T22:40:53.741588,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",205617.15
2026-02-15T22:41:01.664206,SBIN.NS,High Volatility,AUTO_TRADE,0.2,"SBIN.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100267.4
2026-02-15T22:41:03.064228,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",205617.15
2026-02-15T22:42:19.704804,RELIANCE.NS,High Volatility,AUTO_TRADE,0.2,"RELIANCE.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",201525.15
2026-02-15T22:42:23.925749,ITC.NS,High Volatility,AUTO_TRADE,0.2,"ITC.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100267.4
2026-02-15T22:42:30.082497,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",207151.65
2026-02-15T22:42:39.243201,TCS.NS,Crash,AUTO_TRADE,0.0,"TCS.NS selected under Crash regime. Risk-adjusted allocation = 0.0%. Volatility=0.253, Drawdown=-0.264.",207151.65
2026-02-15T22:42:40.967532,SBIN.NS,High Volatility,AUTO_TRADE,0.2,"SBIN.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100267.4
2026-02-15T22:42:48.685410,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",207151.65
2026-02-15T22:42:56.163389,SBIN.NS,High Volatility,AUTO_TRADE,0.2,"SBIN.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100267.4
2026-02-15T22:42:58.274233,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",207151.65
2026-02-15T22:43:07.055377,RELIANCE.NS,High Volatility,AUTO_TRADE,0.2,"RELIANCE.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",203059.65
2026-02-15T22:43:19.180740,SBIN.NS,High Volatility,AUTO_TRADE,0.2,"SBIN.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100267.4
2026-02-15T22:43:21.974353,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",208686.15
2026-02-15T22:43:31.790842,INFY.NS,High Volatility,AUTO_TRADE,0.0,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 0.0%. Volatility=0.253, Drawdown=-0.264.",208686.15
2026-02-15T22:43:35.823060,AXISBANK.NS,High Volatility,AUTO_TRADE,0.21,"AXISBANK.NS selected under High Volatility regime. Risk-adjusted allocation = 21.0%. Volatility=0.323, Drawdown=-0.055.",102540.3
2026-02-15T22:43:41.456183,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",208686.15
2026-02-15T22:43:50.644643,SBIN.NS,High Volatility,AUTO_TRADE,0.2,"SBIN.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100534.8
2026-02-15T22:43:50.945797,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",208686.15
2026-02-15T22:43:59.753756,RELIANCE.NS,High Volatility,AUTO_TRADE,0.17,"RELIANCE.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",208686.15
2026-02-15T22:44:02.886103,ITC.NS,High Volatility,AUTO_TRADE,0.2,"ITC.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100534.8
2026-02-15T22:44:09.174747,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",208686.15
2026-02-15T22:44:19.135904,RELIANCE.NS,High Volatility,AUTO_TRADE,0.21,"RELIANCE.NS selected under High Volatility regime. Risk-adjusted allocation = 21.0%. Volatility=0.323, Drawdown=-0.055.",207766.15
2026-02-15T22:44:20.464268,SBIN.NS,High Volatility,AUTO_TRADE,0.2,"SBIN.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100534.8
2026-02-15T22:44:29.407193,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",208943.75
2026-02-15T22:44:35.328812,ITC.NS,High Volatility,AUTO_TRADE,0.2,"ITC.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100534.8
2026-02-15T22:44:40.128911,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",208943.75
2026-02-15T22:44:50.160396,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",208943.75
2026-02-15T22:44:52.919575,KOTAKBANK.NS,High Volatility,AUTO_TRADE,0.21,"KOTAKBANK.NS selected under High Volatility regime. Risk-adjusted allocation = 21.0%. Volatility=0.323, Drawdown=-0.055.",102674.0
2026-02-15T22:44:59.413678,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",208943.75
2026-02-15T22:45:08.357142,SBIN.NS,High Volatility,AUTO_TRADE,0.2,"SBIN.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100401.1
2026-02-15T22:45:08.843506,INFY.NS,High Volatility,AUTO_TRADE,0.25,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 25.0%. Volatility=0.259, Drawdown=-0.132.",216825.35
2026-02-15T22:45:18.468420,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",206644.95
2026-02-15T22:45:23.501162,SBIN.NS,High Volatility,AUTO_TRADE,0.2,"SBIN.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100401.1
2026-02-15T22:45:27.771173,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",206644.95
2026-02-15T22:45:36.846327,TCS.NS,High Volatility,AUTO_TRADE,0.28,"TCS.NS selected under High Volatility regime. Risk-adjusted allocation = 28.0%. Volatility=0.233, Drawdown=-0.083.",181985.25
2026-02-15T22:45:38.223986,SBIN.NS,High Volatility,AUTO_TRADE,0.2,"SBIN.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100401.1
2026-02-15T22:45:46.374729,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",296747.69
2026-02-15T22:45:55.413684,ITC.NS,High Volatility,AUTO_TRADE,0.2,"ITC.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100401.1
2026-02-15T22:45:55.874715,RELIANCE.NS,High Volatility,AUTO_TRADE,0.17,"RELIANCE.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",296747.69
2026-02-15T22:46:05.450716,RELIANCE.NS,High Volatility,AUTO_TRADE,0.17,"RELIANCE.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",296747.69
2026-02-15T22:46:14.674817,SBIN.NS,High Volatility,AUTO_TRADE,0.2,"SBIN.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100401.1
2026-02-15T22:46:14.676866,TCS.NS,Crash,AUTO_TRADE,0.0,"TCS.NS selected under Crash regime. Risk-adjusted allocation = 0.0%. Volatility=0.266, Drawdown=-0.203.",296747.69
2026-02-15T22:46:25.444436,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",296747.69
2026-02-15T22:46:30.727675,ITC.NS,High Volatility,AUTO_TRADE,0.2,"ITC.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100401.1
2026-02-15T22:46:35.962165,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",296747.69
2026-02-15T22:46:45.473417,TCS.NS,High Volatility,AUTO_TRADE,0.2,"TCS.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",290780.19
2026-02-15T22:46:48.193463,SBIN.NS,High Volatility,AUTO_TRADE,0.2,"SBIN.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100401.1
2026-02-15T22:46:56.054388,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",298964.19
2026-02-15T22:47:05.225836,TCS.NS,High Volatility,AUTO_TRADE,0.21,"TCS.NS selected under High Volatility regime. Risk-adjusted allocation = 21.0%. Volatility=0.323, Drawdown=-0.055.",297602.6
2026-02-15T22:47:06.955028,SBIN.NS,High Volatility,AUTO_TRADE,0.2,"SBIN.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100401.1
2026-02-15T22:47:15.881700,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",299295.39
2026-02-15T22:47:25.748482,TCS.NS,High Volatility,AUTO_TRADE,0.16,"TCS.NS selected under High Volatility regime. Risk-adjusted allocation = 16.0%. Volatility=0.366, Drawdown=-0.174.",286554.44
2026-02-15T22:47:25.861355,SBIN.NS,High Volatility,AUTO_TRADE,0.2,"SBIN.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100401.1
2026-02-15T22:47:35.789050,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",301705.84
2026-02-15T22:47:39.519593,LT.NS,High Volatility,AUTO_TRADE,0.2,"LT.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100401.1
2026-02-15T22:48:04.298492,RELIANCE.NS,High Volatility,AUTO_TRADE,0.24,"RELIANCE.NS selected under High Volatility regime. Risk-adjusted allocation = 24.0%. Volatility=0.219, Drawdown=-0.133.",303574.34
2026-02-15T22:48:07.023805,ITC.NS,High Volatility,AUTO_TRADE,0.2,"ITC.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100401.1
2026-02-15T22:48:13.723420,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",300998.84
2026-02-15T22:48:22.411646,TCS.NS,High Volatility,AUTO_TRADE,0.17,"TCS.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",300998.84
2026-02-15T22:48:24.944670,ITC.NS,High Volatility,AUTO_TRADE,0.2,"ITC.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100401.1
2026-02-15T22:48:31.816590,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",300998.84
2026-02-15T22:48:40.132576,SBIN.NS,High Volatility,AUTO_TRADE,0.2,"SBIN.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100401.1
2026-02-15T22:48:40.518107,RELIANCE.NS,High Volatility,AUTO_TRADE,0.17,"RELIANCE.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",300998.84
2026-02-15T22:48:49.466322,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",300998.84
2026-02-15T22:48:52.113703,ITC.NS,High Volatility,AUTO_TRADE,0.2,"ITC.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100401.1
2026-02-15T22:49:00.166153,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",300998.84
2026-02-15T22:49:09.864151,RELIANCE.NS,High Volatility,AUTO_TRADE,0.24,"RELIANCE.NS selected under High Volatility regime. Risk-adjusted allocation = 24.0%. Volatility=0.247, Drawdown=-0.16.",336570.64
2026-02-15T22:49:10.886896,SBIN.NS,High Volatility,AUTO_TRADE,0.2,"SBIN.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100401.1
2026-02-15T22:49:19.855457,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",303807.14
2026-02-15T22:49:29.607752,RELIANCE.NS,High Volatility,AUTO_TRADE,0.24,"RELIANCE.NS selected under High Volatility regime. Risk-adjusted allocation = 24.0%. Volatility=0.247, Drawdown=-0.16.",338442.84
2026-02-15T22:49:30.513118,SBIN.NS,High Volatility,AUTO_TRADE,0.2,"SBIN.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100401.1
2026-02-15T22:49:39.037596,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",305679.34
2026-02-15T22:49:48.418094,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",305679.34
2026-02-15T22:49:50.686840,SBIN.NS,High Volatility,AUTO_TRADE,0.2,"SBIN.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100401.1
2026-02-15T22:49:57.975599,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",305679.34
2026-02-15T22:50:05.435105,SBIN.NS,High Volatility,AUTO_TRADE,0.2,"SBIN.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100401.1
2026-02-15T22:50:07.223288,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",305679.34
2026-02-15T22:50:22.087742,RELIANCE.NS,High Volatility,AUTO_TRADE,0.17,"RELIANCE.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",305679.34
2026-02-15T22:50:27.404232,SBIN.NS,High Volatility,AUTO_TRADE,0.2,"SBIN.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100401.1
2026-02-15T22:50:32.867255,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",305679.34
2026-02-15T22:50:42.168557,TCS.NS,Crash,AUTO_TRADE,0.0,"TCS.NS selected under Crash regime. Risk-adjusted allocation = 0.0%. Volatility=0.253, Drawdown=-0.264.",305679.34
2026-02-15T22:50:57.366264,TCS.NS,High Volatility,AUTO_TRADE,0.28,"TCS.NS selected under High Volatility regime. Risk-adjusted allocation = 28.0%. Volatility=0.233, Drawdown=-0.083.",269638.24
2026-02-15T22:50:58.183805,SBIN.NS,High Volatility,AUTO_TRADE,0.2,"SBIN.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100401.1
2026-02-15T22:51:06.663516,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",439410.79
2026-02-15T22:51:09.607958,ITC.NS,High Volatility,AUTO_TRADE,0.2,"ITC.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100401.1
2026-02-15T22:51:15.872928,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",439410.79
2026-02-15T22:51:24.162328,SBIN.NS,High Volatility,AUTO_TRADE,0.2,"SBIN.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100401.1
2026-02-15T22:51:24.595799,RELIANCE.NS,High Volatility,AUTO_TRADE,0.17,"RELIANCE.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",439410.79
2026-02-15T22:51:34.095225,RELIANCE.NS,High Volatility,AUTO_TRADE,0.17,"RELIANCE.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",439410.79
2026-02-15T22:51:43.061674,ITC.NS,High Volatility,AUTO_TRADE,0.2,"ITC.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100401.1
2026-02-15T22:51:50.895572,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",439410.79
2026-02-15T22:52:00.362644,TCS.NS,High Volatility,AUTO_TRADE,0.21,"TCS.NS selected under High Volatility regime. Risk-adjusted allocation = 21.0%. Volatility=0.323, Drawdown=-0.055.",437460.39
2026-02-15T22:52:01.571036,SBIN.NS,High Volatility,AUTO_TRADE,0.2,"SBIN.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100401.1
2026-02-15T22:52:10.591985,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",439962.79
2026-02-15T22:52:14.583284,LT.NS,High Volatility,AUTO_TRADE,0.2,"LT.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100401.1
2026-02-15T22:52:21.170425,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",439962.79
2026-02-15T22:52:30.124196,TCS.NS,High Volatility,AUTO_TRADE,0.24,"TCS.NS selected under High Volatility regime. Risk-adjusted allocation = 24.0%. Volatility=0.247, Drawdown=-0.16.",491448.29
2026-02-15T22:52:31.094504,SBIN.NS,High Volatility,AUTO_TRADE,0.2,"SBIN.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100401.1
2026-02-15T22:52:39.605709,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",443707.19
